0,NumPixels,Volume,DeltaX,DeltaY,CentroidX,CentroidY,MaxIntensity,MedianIntensity,Shape,Cluster
ART_00065-4,110,14144,5,26,574.1272727272727,160.0,178,145.5,2,3
ART_00066-0,480,43808,5,222,574.9229166666668,181.10416666666663,164,84.5,0,2
ART_00066-1,33,2290,2,32,575.7272727272727,19.227272727272748,80,69.0,0,2
ART_00066-2,633,141614,2,225,574.0679304897316,95.56951026856242,255,226.0,0,0
ART_00066-3,494,52899,5,229,571.65991902834,86.504048582996,179,102.5,0,2
ART_00067-0,42,2842,54,1,364.19047619047615,434.2619047619048,73,67.5,0,4
ART_00067-1,1019,138227,76,61,494.2973503434739,386.6050049067714,190,143.0,2,3
ART_00067-2,362,27332,19,28,524.8259668508288,321.4861878453039,101,74.0,3,4
ART_00067-3,22,1823,7,13,564.8636363636364,294.6818181818182,103,82.0,3,4
ART_00067-4,80,5555,20,22,35.987499999999955,289.425,80,68.0,2,4
ART_00067-5,22,3135,4,7,565.2272727272727,296.3181818181818,161,143.5,3,3
ART_00067-6,4491,316775,42,557,569.3124025829436,17.164217323535983,153,69.0,3,1
ART_00067-7,3774,576184,32,270,567.3648648648649,49.90779014308424,244,165.0,1,0
ART_00067-8,24,1603,5,5,379.4166666666666,44.916666666666686,70,67.0,3,2
ART_00067-9,28,5110,3,13,573.8928571428571,33.464285714285715,200,185.5,2,0
ART_00067-10,271,18663,19,28,487.84501845018445,20.97970479704799,77,68.0,3,2
ART_00067-11,130,10896,17,8,424.12307692307695,30.146153846153823,111,81.5,3,2
ART_00067-12,1078,141677,48,79,544.0788497217069,327.2717996289425,177,141.0,1,3
ART_00067-13,56,3770,89,0,334.44642857142856,433.5,74,67.0,0,4
ART_00068-0,3004,411289,132,428,542.1055259653795,287.22969374167775,237,136.0,2,3
ART_00068-1,1196,172982,6,229,572.7918060200667,82.05016722408027,255,140.0,0,0
ART_00068-2,305,38481,39,14,431.99672131147537,421.20819672131137,160,133.0,1,3
ART_00069-0,29,3602,7,3,392.6206896551725,432.1206896551725,144,123.0,3,4
ART_00069-1,1125,145863,17,227,570.8115555555555,61.47866666666664,208,130.0,0,0
ART_00070-0,204,26813,13,17,304.14705882352933,426.60784313725486,170,140.0,2,3
ART_00070-1,1418,132043,26,359,572.2679830747531,162.16078984485188,195,71.0,3,1
ART_00070-2,157,10542,15,17,526.3503184713377,263.62738853503186,71,67.0,3,4
ART_00070-3,2181,320209,13,261,571.0696928014673,61.75171939477303,255,135.0,0,0
ART_00070-4,1894,250594,59,62,543.3463569165788,294.66631467793036,172,138.0,2,3
ART_00071-0,966,67275,116,274,549.9813664596273,194.50517598343689,100,67.0,3,2
ART_00071-1,902,70913,6,227,572.419068736142,105.6319290465632,142,71.0,0,2
ART_00071-2,45,5903,0,44,575.0,14.5,157,132.0,0,2
ART_00071-3,177,29508,1,179,574.9887005649719,125.5338983050848,192,167.0,3,0
ART_00072-0,756,50956,253,12,261.2420634920635,431.33862433862436,79,67.0,3,4
ART_00072-1,878,65791,494,13,239.626423690205,433.4031890660592,116,73.0,0,4
ART_00072-2,28435,2366266,591,867,478.37763319852303,79.96470898540531,255,79.0,2,1
ART_00072-3,672,77100,46,69,543.639880952381,332.08482142857144,157,121.0,0,3
ART_00072-4,22,1718,4,4,567.909090909091,274.59090909090907,95,75.0,3,4
ART_00072-5,5475,825390,45,441,566.7362557077628,11.180547945205491,255,134.0,0,0
ART_00072-6,93,7326,30,70,503.8709677419354,205.3172043010753,115,74.0,1,2
ART_00072-7,492,50808,28,66,442.9166666666666,229.59959349593498,218,81.0,3,3
ART_00072-8,52,3862,4,31,573.2307692307693,245.25,96,72.0,1,2
ART_00072-9,103,7534,14,18,533.3883495145632,271.2669902912621,87,72.0,0,2
ART_00072-10,83,7163,10,45,498.33734939759034,317.8493975903615,133,80.0,3,4
ART_00072-11,108,9364,10,30,494.9537037037037,380.28703703703707,145,76.5,2,3
ART_00072-12,203,13787,51,6,60.172413793103495,431.7463054187192,73,68.0,1,4
ART_00072-13,90,5946,75,6,142.55555555555554,432.64444444444433,70,66.0,0,4
ART_00073-0,1491,137840,12,299,573.0482897384306,135.36116700201205,170,80.0,2,2
ART_00073-1,3770,490932,107,399,543.1376657824933,260.2381962864722,192,136.0,0,0
ART_00073-2,470,58289,57,79,541.9638297872341,332.563829787234,174,129.0,0,3
ART_00074-0,853,85051,5,332,574.6025791324736,153.25967174677606,221,85.0,0,2
ART_00074-1,1238,102087,8,229,570.6841680129241,87.45153473344101,149,71.0,0,2
ART_00074-2,47,7755,1,46,574.063829787234,2.0106382978723327,196,164.0,0,0
ART_00074-3,281,56951,2,223,574.3523131672597,82.79893238434157,255,201.0,0,0
ART_00074-4,122,29682,0,127,575.0,136.47540983606552,255,244.5,0,0
ART_00075-0,927,98105,65,71,196.6850053937433,300.566882416397,144,111.0,0,4
ART_00075-1,25,1642,7,36,574.96,225.06,68,65.0,0,2
ART_00075-2,169,12220,7,86,574.4556213017753,142.50591715976333,103,70.0,3,2
ART_00075-3,499,33237,16,188,573.3306613226453,51.37374749498997,86,65.0,0,2
ART_00075-4,1586,159914,10,227,571.74842370744,81.80264817150065,198,78.0,0,2
ART_00075-5,82,5493,7,12,572.9512195121953,189.64634146341461,69,67.0,2,2
ART_00075-6,50,3295,5,23,574.52,238.29999999999995,68,66.0,1,2
ART_00076-0,747,83877,120,104,506.235609103079,377.22423025435074,175,116.0,2,3
ART_00076-1,1480,126627,29,424,573.5493243243243,105.93648648648649,215,72.0,2,1
ART_00076-2,2115,308582,12,230,570.622695035461,95.745390070922,255,134.0,0,0
ART_00076-3,43,5649,3,42,572.1860465116279,5.5930232558139314,153,134.0,3,2
ART_00076-4,765,82510,88,81,506.28627450980383,375.7980392156863,160,111.0,3,3
ART_00077-0,3948,376778,72,563,566.1410840932117,144.6980749746707,194,72.0,3,1
ART_00077-1,305,32610,22,17,295.2360655737705,216.11311475409835,138,114.0,3,4
ART_00077-2,59,10244,4,14,574.3389830508474,35.550847457627135,188,176.0,2,0
ART_00077-3,1834,151918,13,280,570.0517993456924,98.94383860414392,169,73.0,0,2
ART_00077-4,273,48441,2,226,574.1575091575091,79.61721611721613,220,179.0,2,0
ART_00077-5,171,40108,0,177,575.0,103.79824561403507,251,234.0,0,0
ART_00077-6,413,37831,17,42,268.75302663438254,142.53874092009687,145,84.0,2,2
ART_00077-7,1293,150947,32,67,194.62954369682905,160.74129930394432,162,123.0,3,4
ART_00077-8,73,8575,12,12,538.4109589041095,344.8835616438356,159,125.0,1,3
ART_00077-9,192,23065,23,27,531.5208333333334,354.55208333333337,166,124.0,1,3
ART_00077-10,62,4254,15,7,345.9354838709677,407.30645161290323,77,68.0,3,4
ART_00078-0,2831,437213,38,221,565.0240197809961,148.35835393853762,199,166.0,2,0
ART_00078-1,855,191463,3,224,573.5730994152048,97.43216374269001,255,231.0,0,0
ART_00078-2,410,41699,6,228,570.6146341463414,107.46341463414636,161,87.0,3,2
ART_00078-3,42,5423,2,41,572.1190476190478,0.0,152,132.0,0,2
ART_00079-0,281,31992,26,25,527.8362989323844,358.2864768683274,158,121.0,2,3
ART_00079-1,1342,132868,10,236,573.1698956780923,109.17064083457524,189,86.0,0,2
ART_00079-2,1901,245894,33,315,563.2766964755392,232.63413992635455,187,142.0,3,1
ART_00080-0,181,14267,95,12,392.82872928176806,430.15193370165747,129,75.0,0,4
ART_00080-1,347,46356,26,51,553.7636887608069,316.5403458213257,201,144.0,1,3
ART_00080-2,347,47602,22,34,553.5014409221902,314.9063400576369,175,148.0,2,3
ART_00080-3,1812,237448,11,242,572.3923841059602,96.00055187637967,255,97.0,0,0
ART_00080-4,940,86680,9,326,572.7851063829787,162.69361702127662,193,82.0,0,2
ART_00080-5,42,5896,2,42,574.0952380952381,11.071428571428557,156,143.0,0,0
ART_00080-6,227,30727,16,24,553.1497797356828,314.99339207048456,176,148.0,2,3
ART_00081-0,70,4912,11,7,410.21428571428567,428.74285714285713,75,70.0,2,4
ART_00081-1,80,5347,12,8,13.100000000000026,359.6125,70,67.0,3,4
ART_00081-2,5933,430596,20,592,570.1159615708748,65.63703017023425,190,69.0,3,1
ART_00081-3,2429,200581,13,296,568.4503911074518,88.12783038287365,163,76.0,0,2
ART_00081-4,45,7869,1,45,574.0222222222221,0.5222222222222399,203,176.0,3,0
ART_00081-5,403,92535,2,223,574.5483870967741,99.54962779156324,255,232.0,0,0
ART_00082-0,218,14784,158,6,224.6605504587156,433.01834862385317,75,67.0,0,4
ART_00082-1,156,10652,114,5,74.01923076923076,433.6923076923077,78,68.0,1,4
ART_00082-2,580,68176,161,26,140.87931034482756,426.3448275862069,226,94.0,1,3
ART_00082-3,21,1416,30,7,417.0,429.59523809523813,72,67.0,0,4
ART_00082-4,18401,1501869,68,746,558.8001739035922,29.816776262159692,238,76.0,3,1
ART_00082-5,6040,722865,84,618,564.585761589404,67.73526490066222,255,87.0,0,1
ART_00082-6,46,3480,39,5,116.58695652173913,431.5869565217391,109,70.0,3,4
ART_00082-7,21,1433,8,3,179.19047619047615,432.6428571428571,72,67.0,1,4
ART_00083-0,81,6732,25,8,26.987654320987644,429.59876543209884,124,78.0,3,4
ART_00083-1,81,20514,14,6,27.39506172839503,432.0679012345679,255,255.0,2,3
ART_00083-2,10664,817238,54,643,565.7950112528133,30.26303450862713,221,73.0,3,1
ART_00083-3,4268,365043,100,444,559.05740393627,148.94189315838796,184,79.0,0,2
ART_00083-4,859,211593,4,225,573.5750873108267,86.05180442374855,255,255.0,0,0
ART_00083-5,45,8804,3,45,572.1555555555557,10.544444444444425,218,197.0,0,0
ART_00083-6,58,4035,78,13,392.60344827586215,430.5862068965517,80,67.5,0,4
ART_00084-0,285,20337,245,12,324.8,433.3561403508771,94,70.0,2,4
ART_00084-1,62,4429,81,2,124.67741935483872,434.27419354838713,92,69.5,0,4
ART_00084-2,23,1653,14,1,41.3478260869565,434.1521739130435,81,71.0,0,4
ART_00084-3,11495,994605,52,702,565.2645498042627,43.21596346237492,255,73.0,1,1
ART_00084-4,166,14587,15,38,533.8614457831325,329.73493975903614,128,84.0,3,4
ART_00084-5,28,1987,5,6,480.25,315.7857142857143,76,71.0,3,4
ART_00084-6,88,6275,6,48,572.965909090909,248.27272727272728,86,70.0,3,4
ART_00084-7,21,1435,2,30,574.7142857142858,142.16666666666669,74,68.0,2,2
ART_00084-8,4711,537603,48,460,561.4924644449162,157.81458289110594,255,84.0,2,1
ART_00084-9,630,155745,3,225,574.0682539682539,94.23015873015869,255,255.0,0,0
ART_00084-10,45,8186,2,45,573.088888888889,3.5666666666666633,207,183.0,2,0
ART_00084-11,23,1589,6,4,154.82608695652175,432.0217391304348,76,69.0,3,4
ART_00085-0,21,1501,22,3,174.0,433.7380952380952,85,69.0,2,4
ART_00085-1,71,5599,36,7,383.6901408450705,431.8661971830985,106,75.0,1,4
ART_00085-2,9722,739068,132,721,565.0086401974902,56.20715902077762,211,73.0,3,1
ART_00085-3,2749,238701,20,355,567.3965078210258,82.99654419789009,190,80.0,3,1
ART_00085-4,631,154382,2,226,574.0713153724248,87.0958795562599,255,255.0,0,0
ART_00085-5,44,8878,2,46,573.0681818181818,9.113636363636374,222,204.0,3,0
ART_00085-6,159,18260,21,20,530.9811320754717,354.7704402515723,217,98.0,1,3
ART_00085-7,33,2254,58,5,171.969696969697,432.6515151515151,77,68.0,3,4
ART_00086-0,92,7717,20,6,304.70652173913044,430.9782608695652,131,79.0,3,4
ART_00086-1,20,4969,8,2,302.45,433.8,255,255.0,3,3
ART_00086-2,189,13402,124,22,179.93121693121688,431.35185185185196,96,69.0,2,4
ART_00086-3,183,15351,77,19,67.98907103825138,423.16666666666674,135,80.0,3,4
ART_00086-4,677,164509,40,17,71.082717872969,426.4438700147711,255,255.0,2,3
ART_00086-5,106,7171,68,3,55.4905660377359,433.6603773584906,78,67.0,0,4
ART_00086-6,28,1843,18,2,172.17857142857144,433.9285714285714,68,66.0,3,4
ART_00086-7,47,3411,42,9,411.0,430.1808510638298,86,72.0,3,4
ART_00086-8,14253,1148388,75,763,562.0406931873991,44.68269837928858,255,74.0,3,1
ART_00086-9,41,7923,21,22,524.7560975609756,366.4512195121951,213,193.0,0,3
ART_00086-10,293,22434,22,68,563.4095563139931,291.99488054607514,104,74.0,3,4
ART_00086-11,147,10508,3,90,574.0340136054423,200.39115646258503,86,71.0,1,2
ART_00086-12,3986,331037,26,454,566.210486703462,92.10235825388858,176,77.0,3,1
ART_00086-13,629,151812,3,225,574.073131955485,90.05484896661369,255,255.0,0,0
ART_00086-14,46,8524,2,46,573.0869565217392,8.065217391304373,208,188.0,2,0
ART_00086-15,60,4070,66,17,203.6,431.2833333333333,84,66.0,2,4
ART_00087-0,21,1474,13,1,327.23809523809524,434.16666666666674,79,69.0,0,4
ART_00087-1,28,1877,34,4,180.85714285714283,433.8571428571428,72,67.0,0,4
ART_00087-2,13340,1296119,65,700,563.4662668665668,53.152773613193396,255,78.0,1,1
ART_00087-3,4832,418164,71,733,562.9778559602647,67.09085264900665,208,78.0,0,1
ART_00087-4,36,6314,6,9,538.9444444444442,346.75,197,177.5,2,3
ART_00087-5,20,1314,24,8,431.95,271.85,67,65.5,1,4
ART_00087-6,1311,325775,6,227,572.5934401220442,85.03241800152557,255,255.0,0,0
ART_00087-7,112,8067,11,10,341.55357142857144,20.678571428571445,83,72.0,3,2
ART_00087-8,55,3840,14,11,352.7636363636364,69.89999999999998,79,69.0,2,2
ART_00087-9,74,17957,6,51,573.1486486486486,260.7702702702703,255,255.0,0,0
ART_00088-0,90,6281,19,6,324.9444444444445,432.4666666666666,81,69.0,3,4
ART_00088-1,142,10032,88,20,224.43661971830986,433.40140845070425,87,70.0,0,4
ART_00088-2,775,61454,252,22,93.11612903225807,431.73612903225813,153,75.0,1,4
ART_00088-3,26,6480,9,2,42.73076923076928,433.6538461538461,255,255.0,2,3
ART_00088-4,10653,919925,70,683,563.8229606683564,84.34492631183701,243,74.0,0,1
ART_00088-5,85,5708,43,49,424.8352941176471,220.13529411764702,74,66.0,3,4
ART_00088-6,75,4913,67,53,251.96,138.26,68,65.0,0,2
ART_00088-7,3434,283481,27,426,565.6042516016308,100.1432731508445,171,77.0,0,2
ART_00088-8,1087,260492,5,227,573.0864765409383,89.86246550137993,255,255.0,0,0
ART_00088-9,654,47705,363,11,295.69113149847095,432.1681957186545,94,71.0,0,4
ART_00089-0,5314,377105,21,579,569.7606322920587,58.92980805419649,155,69.0,3,1
ART_00089-1,2068,168419,12,238,569.9173114119923,77.7364603481625,157,76.0,0,2
ART_00089-2,408,89458,2,223,575.5441176470587,95.46568627450978,255,224.5,0,0
ART_00089-3,43,7521,1,44,575.0465116279071,6.523255813953482,191,177.0,0,0
ART_00090-0,522,39608,270,6,300.76053639846737,433.5900383141762,113,74.0,0,4
ART_00090-1,7624,848378,34,481,564.9828174186779,145.3689664218258,255,71.0,3,1
ART_00090-2,160,11816,5,133,574.2375,217.15625,95,73.0,0,2
ART_00090-3,1572,118641,9,226,571.4993638676845,129.2709923664122,146,73.0,0,2
ART_00090-4,118,8218,115,2,354.01694915254234,433.08474576271186,82,68.0,0,4
ART_00091-0,36,2428,43,1,16.388888888888914,434.36111111111114,73,67.0,0,4
ART_00091-1,9829,764893,37,674,566.9869773120357,39.11420286906093,251,73.0,1,1
ART_00091-2,29,2027,1,26,574.344827586207,237.18965517241375,77,68.0,0,2
ART_00091-3,49,3717,1,28,574.591836734694,131.07142857142856,90,72.0,0,2
ART_00091-4,2560,214334,15,363,567.9296875,85.22265625,147,79.0,3,1
ART_00091-5,633,144688,3,226,574.0679304897316,90.57740916271723,255,242.0,0,0
ART_00091-6,37,5963,2,46,573.081081081081,4.8513513513513535,174,161.0,0,0
ART_00091-7,20,1384,9,5,55.950000000000045,51.30000000000001,80,68.0,3,4
ART_00092-0,352,26307,203,5,324.8806818181818,433.65340909090907,105,73.0,3,4
ART_00092-1,6040,512838,24,565,567.3205298013245,116.6167218543046,255,70.0,0,1
ART_00092-2,2205,173090,11,238,571.5931972789116,85.05328798185941,153,75.0,0,2
ART_00092-3,152,10661,7,123,574.953947368421,225.00657894736844,80,69.5,3,2
ART_00092-4,332,23060,238,5,316.89457831325296,432.8373493975904,83,68.0,0,4
ART_00093-0,35,2421,22,2,183.6,434.04285714285714,76,69.0,3,4
ART_00093-1,8513,661384,28,629,567.4557735228474,70.33072947257136,255,72.0,3,1
ART_00093-2,21,1412,0,21,575.0,209.1190476190476,72,67.0,0,2
ART_00093-3,3271,273287,19,386,566.1482726994802,96.8827575664934,179,79.0,1,1
ART_00093-4,851,204129,3,225,573.5851938895416,92.72444183313746,255,255.0,0,0
ART_00093-5,37,2554,4,9,54.94594594594594,328.41891891891896,77,68.0,3,4
ART_00094-0,22,1585,10,2,1.227272727272748,433.95454545454544,85,69.5,2,4
ART_00094-1,21,1431,11,2,84.90476190476194,433.5476190476191,74,68.0,2,4
ART_00094-2,8294,631881,48,680,567.4376657824934,65.81130938027489,228,71.0,3,1
ART_00094-3,2804,230244,18,310,567.0338801711839,73.42047075606274,158,78.0,0,2
ART_00094-4,680,152102,3,227,574.0014705882354,80.99264705882355,255,236.0,0,0
ART_00094-5,78,5735,22,49,556.0897435897436,313.89743589743586,105,69.0,3,4
ART_00094-6,40,7201,7,11,553.075,322.225,204,182.5,2,3
ART_00095-0,9701,775947,55,667,565.6642614163487,71.96902381197816,255,73.0,3,1
ART_00095-1,167,12173,28,40,534.5389221556886,348.69161676646706,85,72.0,3,4
ART_00095-2,84,5850,15,36,565.5833333333333,285.04761904761904,102,67.0,3,4
ART_00095-3,3800,323992,35,423,563.6281578947369,133.42210526315785,233,78.0,2,1
ART_00095-4,865,202034,4,227,573.5722543352601,92.59017341040465,255,254.0,0,0
ART_00095-5,44,6775,3,44,572.159090909091,5.090909090909066,169,156.0,2,0
ART_00095-6,55,5066,6,10,336.8181818181818,297.7000000000001,120,90.0,3,4
ART_00096-0,7640,610441,110,693,562.6096858638742,89.69109947643976,246,71.0,3,1
ART_00096-1,2470,198126,15,322,566.6898785425102,89.86477732793526,133,78.0,0,2
ART_00096-2,673,165192,2,225,574.0059435364043,90.8268945022288,255,255.0,0,0
ART_00096-3,228,38633,4,227,572.030701754386,92.95175438596493,206,172.0,0,0
ART_00096-4,40,3337,11,13,548.2,327.9249999999999,116,78.5,3,4
ART_00096-5,24,4039,5,5,549.25,328.45833333333337,182,172.5,2,3
ART_00097-0,20,1361,29,1,98.70000000000003,434.25,73,68.0,3,4
ART_00097-1,516,36866,257,17,367.97093023255815,429.52713178294573,90,70.0,1,4
ART_00097-2,11587,906474,78,656,564.343056874083,52.054673340813,255,73.0,3,1
ART_00097-3,26,1741,4,13,568.7307692307693,281.26923076923083,70,67.0,2,2
ART_00097-4,78,5686,3,40,574.1538461538463,121.71794871794873,86,72.0,2,2
ART_00097-5,3469,285000,25,383,565.2755837417124,81.39507062554048,147,78.0,3,1
ART_00097-6,865,204409,4,227,573.5722543352601,86.37861271676296,255,255.0,0,0
ART_00097-7,43,6906,3,43,572.1627906976744,11.593023255813932,177,162.0,2,0
ART_00097-8,50,3445,10,19,545.56,337.62,84,67.0,2,4
ART_00097-9,20,1651,4,4,515.25,346.4500000000001,101,81.5,3,4
ART_00098-0,5992,427921,17,594,570.3671562082777,46.852636849132175,163,68.0,3,1
ART_00098-1,2224,197025,11,234,570.513489208633,100.21942446043171,223,76.5,0,2
ART_00099-0,5663,408532,19,589,570.3420448525517,67.7691153099064,187,69.0,3,1
ART_00099-1,1649,131888,8,300,571.1873862947241,86.66009702850216,129,77.0,0,2
ART_00099-2,217,33917,1,220,574.9953917050691,86.49078341013819,187,156.0,0,0
ART_00100-0,9339,714401,51,693,565.5789699111252,65.28745047649642,208,74.0,3,1
ART_00100-1,2953,246859,17,372,568.0626481544192,85.2727734507281,170,81.0,0,2
ART_00100-2,632,140046,3,226,575.0696202531645,93.90348101265823,255,235.5,0,0
ART_00100-3,183,21650,18,38,567.0109289617486,274.860655737705,187,117.0,1,3
ART_00100-4,34,2376,38,14,109.73529411764707,432.2352941176471,101,67.0,0,4
ART_00101-0,192,24236,33,9,65.02083333333331,430.78125,190,130.0,0,3
ART_00101-1,7321,725755,74,653,564.1800300505396,119.64233028274828,255,72.0,3,1
ART_00101-2,3295,381530,16,252,568.572382397572,98.84172989377849,255,84.0,0,0
ART_00101-3,37,5956,1,42,574.0540540540541,1.8243243243243228,180,161.0,0,0
ART_00101-4,20,1507,4,12,568.3,280.29999999999995,97,74.5,0,2
ART_00101-5,282,36710,19,22,550.5496453900711,317.16312056737587,193,136.5,3,3
ART_00101-6,369,47285,34,38,521.6856368563684,365.11788617886185,190,135.0,1,3
ART_00101-7,890,119905,104,13,131.36741573033706,428.6325842696629,192,142.0,3,3
ART_00101-8,104,12460,17,7,45.08653846153846,430.8173076923077,177,123.0,2,3
ART_00102-0,1307,333285,344,7,294.97016067329764,432.2719969395562,255,255.0,0,3
ART_00102-1,7564,749529,58,608,565.4846641988366,124.24788471708092,255,71.0,0,1
ART_00102-2,36,2479,2,68,574.6388888888888,229.38888888888889,77,68.0,0,2
ART_00102-3,68,5097,2,26,574.1764705882354,24.79411764705884,90,74.0,0,2
ART_00102-4,2113,160566,13,232,570.6128726928538,133.43610979649782,119,74.0,0,2
ART_00102-5,58,4862,7,18,570.3448275862069,266.8448275862069,118,78.5,3,4
ART_00102-6,1436,155645,453,41,336.03203342618383,421.9192200557103,234,101.0,0,3
ART_00102-7,232,58593,165,5,351.30172413793105,432.4525862068965,255,255.0,0,3
ART_00102-8,94,17913,93,0,303.5,432.5,223,186.0,0,3
ART_00103-0,6298,469725,29,604,569.3474118767863,78.51460781200382,196,71.0,0,1
ART_00103-1,2238,189386,13,238,567.7462019660411,85.17962466487938,163,79.0,0,2
ART_00103-2,630,149201,3,225,574.0666666666666,96.63968253968255,255,249.0,0,0
ART_00103-3,46,8095,2,46,573.0869565217392,1.0652173913043723,199,178.0,2,0
ART_00103-4,822,109125,28,64,555.8175182481752,301.5875912408759,198,139.0,1,3
ART_00104-0,138,13024,13,15,31.992753623188378,428.5434782608696,140,89.0,2,4
ART_00104-1,6446,480348,20,582,569.1822835867205,75.7314613713931,224,70.0,3,1
ART_00104-2,2282,181137,14,237,568.4439088518842,80.95924627519719,136,75.0,0,2
ART_00104-3,232,40391,2,226,574.0215517241379,85.62931034482757,207,178.0,0,0
ART_00104-4,220,51403,0,222,575.0,84.32727272727277,255,236.0,0,0
ART_00105-0,7134,532213,27,605,568.6180263526774,73.26296607793665,231,71.0,3,1
ART_00105-1,319,41049,11,39,570.7429467084639,221.27429467084642,216,125.0,1,3
ART_00105-2,2482,219959,13,237,568.4125705076551,101.0008058017728,208,80.0,0,2
ART_00105-3,401,96070,1,221,574.5536159600997,116.59725685785531,255,239.0,0,0
ART_00105-4,32,2522,10,9,547.375,329.59375,103,75.0,3,4
ART_00106-0,6798,499736,24,612,569.4365989997058,56.28655486907917,192,70.0,3,1
ART_00106-1,2014,163735,13,236,568.0938430983118,81.76464746772592,145,77.0,0,2
ART_00106-2,635,144322,3,225,574.0614173228346,91.61496062992127,255,237.0,0,0
ART_00106-3,42,6653,2,43,573.0714285714288,7.071428571428555,173,161.0,3,0
ART_00107-0,267,28894,50,59,532.1760299625469,352.9906367041199,184,101.0,0,3
ART_00107-1,6141,448983,19,610,570.4393421266893,31.55390001628399,170,70.0,3,1
ART_00107-2,2250,184985,13,249,568.6488888888889,67.02222222222224,163,77.0,0,2
ART_00107-3,449,97013,2,226,574.501113585746,75.25055679287306,255,221.0,3,0
ART_00107-4,34,2898,8,9,551.2941176470588,325.79411764705884,117,82.5,3,4
ART_00108-0,2352,168399,12,535,573.3809523809524,78.31037414965988,160,67.0,2,1
ART_00108-1,1734,139703,9,230,571.5467128027681,111.66551326412923,158,74.0,0,2
ART_00109-0,10674,861614,78,740,562.7781525201424,56.223346449316075,199,74.0,3,1
ART_00109-1,557,78688,37,40,529.854578096948,351.33842010771986,189,153.0,1,3
ART_00109-2,4487,474752,60,418,560.5014486293737,187.29496322710054,206,89.0,0,2
ART_00109-3,855,195815,4,226,573.5824561403507,89.75964912280699,255,246.0,0,0
ART_00109-4,46,6604,3,46,572.1521739130435,6.0869565217391255,164,145.5,2,0
ART_00110-0,6234,470711,26,623,569.9554058389477,53.13875521334614,186,70.0,3,1
ART_00110-1,2237,187124,15,236,567.5614662494412,84.16025927581586,172,77.0,0,2
ART_00110-2,637,151369,3,225,574.0533751962322,93.18288854003141,255,249.0,0,0
ART_00110-3,43,7811,2,46,573.0697674418603,4.5930232558139314,199,184.0,0,0
ART_00110-4,544,80731,25,41,546.3694852941177,323.0643382352941,195,158.0,3,3
ART_00111-0,285,43022,24,21,495.55438596491217,386.8578947368421,232,172.0,3,3
ART_00111-1,6503,502471,26,614,568.6979855451332,83.6325542057512,206,72.0,3,1
ART_00111-2,2119,174302,13,244,568.9287399716848,74.42543652666353,162,75.0,0,2
ART_00111-3,46,8039,1,46,574.0434782608695,11.043478260869565,205,176.5,0,0
ART_00111-4,405,91928,2,224,574.5506172839507,89.49753086419754,255,229.0,0,0
ART_00111-5,52,3850,18,27,543.3461538461538,340.7692307692307,109,70.5,3,4
ART_00112-0,55,4648,15,12,524.4545454545455,365.0636363636364,128,79.0,3,4
ART_00112-1,260,28842,28,36,540.4846153846154,340.22307692307686,181,108.5,3,3
ART_00112-2,5292,387142,19,606,570.8397581254724,59.60128495842781,202,69.0,0,1
ART_00112-3,1947,153710,13,232,568.2367745249102,79.17950693374428,127,77.0,0,2
ART_00112-4,405,96945,1,223,574.5481481481481,92.64814814814815,255,243.0,0,0
ART_00112-5,271,44438,3,227,573.1918819188193,68.53690036900372,218,164.0,2,0
ART_00113-0,60,4325,26,10,318.65,424.6833333333333,88,70.0,3,4
ART_00113-1,6109,439895,19,580,569.3989196267803,84.96783434277295,169,70.0,3,1
ART_00113-2,2257,179750,13,238,567.622950819672,77.27935312361541,133,77.0,0,2
ART_00113-3,679,147300,3,227,574.0014727540503,82.1568483063328,255,229.0,0,0
ART_00114-0,61,4189,85,1,351.5409836065573,434.4016393442623,74,69.0,0,4
ART_00114-1,27,1838,26,0,283.0,434.5,72,68.0,0,4
ART_00114-2,197,27042,27,8,131.08629441624362,431.15989847715736,192,146.0,2,3
ART_00114-3,9586,1120102,77,635,560.7749843521801,155.53046108908825,255,76.0,2,1
ART_00114-4,1209,187822,26,153,562.6038047973532,265.2071960297767,206,175.0,3,3
ART_00114-5,1833,167305,12,242,571.115111838516,143.9909983633388,255,76.0,0,0
ART_00114-6,129,12595,15,37,562.9069767441861,295.1279069767442,172,82.0,3,3
ART_00114-7,32,2741,7,11,541.8125,340.40625,114,82.0,3,4
ART_00115-0,4455,323570,21,571,571.3286195286196,69.87979797979797,167,69.0,0,1
ART_00115-1,2016,161090,13,234,568.0595238095239,79.60119047619048,137,76.0,0,2
ART_00115-2,632,142363,3,226,574.0648734177216,89.04113924050638,255,237.0,0,0
ART_00115-3,44,6512,2,46,573.090909090909,9.022727272727252,170,152.0,0,0
ART_00116-0,299,23178,187,5,344.9832775919732,433.4264214046823,113,75.0,3,4
ART_00116-1,5750,514010,29,493,567.8749565217391,132.94521739130437,255,70.0,1,1
ART_00116-2,193,14104,8,163,573.5647668393783,223.21502590673572,92,71.0,0,2
ART_00116-3,1925,152157,10,232,571.1646753246753,93.40545454545452,189,75.0,0,2
ART_00116-4,222,17767,154,8,358.49549549549545,432.1891891891892,121,75.0,0,4
ART_00117-0,6527,551950,95,663,563.5731576528268,117.99241611766509,255,70.0,3,1
ART_00117-1,683,92235,18,61,569.0439238653003,199.76061493411427,200,145.0,3,0
