,NumPixels,Volume,DeltaX,DeltaY,CentroidX,CentroidY,MaxIntensity,MedianIntensity,Shape
ART_00263-1,0.00023779799060697935,0.00016606207820473907,0.011294526498696784,0.019585253456221197,0.9199083732155274,0.8324669655966032,0.16402116402116407,0.02105263157894738,0
ART_00263-2,0.001208806452252145,0.001211203194360189,0.023457862728062554,0.01728110599078341,0.34029385116895977,0.674365502931236,0.13756613756613756,0.05789473684210522,1
ART_00263-3,0.0010205497096882864,0.0016305030340867973,0.026064291920069503,0.009216589861751152,0.03604411053995867,0.6683288582022759,0.6243386243386243,0.22368421052631576,3
ART_00263-4,0.060985276341081585,0.06113667972828265,0.01998262380538662,0.7211981566820277,0.9881008868553351,0.09899608446789115,0.37037037037037035,0.03157894736842104,3
ART_00263-5,0.031379426510512655,0.03863416289308324,0.017376194613379668,0.2891705069124424,0.9889429403285072,0.23190982082868364,0.7724867724867724,0.07105263157894737,0
ART_00263-6,0.0005350454788657035,0.0004876864692701571,0.004344048653344917,0.013824884792626727,0.6567250403790604,0.04764876830957066,0.13227513227513227,0.05263157894736842,3
ART_00263-7,0.002189723163505935,0.0021869905973219794,0.011294526498696784,0.02304147465437788,0.25893756320487654,0.5739890220678839,0.12698412698412698,0.04736842105263156,3
ART_00263-8,0.001060182708122783,0.0010637920151218725,0.024326672458731536,0.04608294930875576,0.9404267638253403,0.7859403254972875,0.2698412698412699,0.04473684210526313,2
ART_00263-9,0.00022788974099835523,0.0005614611362928948,0.0052128583840139004,0.01152073732718894,0.9299723210755239,0.8122636856814073,0.7354497354497355,0.5894736842105264,2
ART_00263-10,0.0025563283990250284,0.0026089153783846026,0.06950477845351867,0.016129032258064516,0.5968186526783605,0.9832944645959035,0.2328042328042328,0.0368421052631579,3
ART_00264-0,0.008154489427897668,0.015024749742928441,0.04865334491746307,0.10599078341013825,0.9320294248552539,0.7902525530483703,0.6931216931216931,0.39999999999999997,0
ART_00264-1,0.07404434932524821,0.09776511113103609,0.02258905299739357,0.6935483870967742,0.9848099779915909,0.1551727799319892,0.7195767195767196,0.05789473684210522,0
ART_00264-2,0.030666032538691716,0.046323168685499835,0.034752389226759335,0.30184331797235026,0.9887271011109835,0.2144229555662794,0.9788359788359787,0.09999999999999998,3
ART_00265-0,0.00044587123238808634,0.00034911719768999634,0.04691572545612511,0.018433179723502304,0.7642894424673784,0.9678250863060989,0.06878306878306878,0.010526315789473661,3
ART_00265-1,0.00033688048669322073,0.00025116543941448887,0.012163336229365768,0.02880184331797235,0.9668988451906602,0.6825705939629992,0.06878306878306878,0.02105263157894738,3
ART_00265-2,0.05746784773002001,0.059129014070652644,0.04691572545612511,0.7004608294930875,0.9858246034203071,0.09439245759528361,0.4285714285714285,0.0368421052631579,3
ART_00265-3,0.00023779799060697935,0.0001439573090593495,0.00781928757602085,0.00576036866359447,0.7794630561350404,0.4834331970953533,0.026455026455026454,0.005263157894736803,3
ART_00265-4,0.027871906149059707,0.033929715399715704,0.0156385751520417,0.29493087557603687,0.9902062687445924,0.18594258020729798,0.6137566137566137,0.0789473684210526,0
ART_00265-5,0.0004755959812139587,0.0004086619195753895,0.0052128583840139004,0.01152073732718894,0.6785932242589732,0.013092472371192236,0.10582010582010581,0.03157894736842104,3
ART_00265-6,0.0001684402433466104,8.22021102594174e-05,0.0034752389226759338,0.006912442396313364,0.9035982601818899,0.21288837744533948,0.026455026455026454,0.01578947368421052,3
ART_00265-7,0.0001486237441293621,7.114972568672263e-05,0.0034752389226759338,0.004608294930875576,0.8641202056148675,0.2521288837744533,0.06349206349206349,0.02894736842105261,3
ART_00265-8,0.0003467887363018449,0.00031568373435759457,0.009556907037358817,0.012672811059907835,0.9313206801107157,0.8002876869965478,0.2222222222222222,0.04473684210526313,3
ART_00265-9,0.0037056853536254286,0.005003690805673243,0.08861859252823631,0.016129032258064516,0.3921103067217115,0.985984557508555,0.8148148148148148,0.05789473684210522,1
ART_00266-0,0.008669718407546122,0.01236623678877387,0.07471763683753258,0.09101382488479262,0.857546461051799,0.8794173030651741,0.7354497354497355,0.11052631578947364,2
ART_00266-1,0.0010007332104710381,0.0008826710629368368,0.011294526498696784,0.016129032258064516,0.8305811082014667,0.6752936578587403,0.047619047619047616,0.01578947368421052,3
ART_00266-2,0.04315042704555813,0.043075011014392,0.012163336229365768,0.6877880184331797,0.9911672307653242,0.050958604744460026,0.2063492063492064,0.03157894736842104,0
ART_00266-3,0.00015853199373798622,6.921555838650104e-05,0.0052128583840139004,0.004608294930875576,0.7592423129789678,0.5810181379801634,0.021164021164021163,0.010526315789473661,3
ART_00266-4,0.026791906941719675,0.03218661619779458,0.013032145960034752,0.2834101382488479,0.9905038942143416,0.21331146529851275,0.5661375661375662,0.0789473684210526,3
ART_00266-5,0.0005944949765174484,0.0005411523796405682,0.008688097306689834,0.009216589861751152,0.660869300726952,0.02834380809064357,0.10582010582010581,0.05263157894736842,3
ART_00266-6,0.0013673384459901314,0.0012127228972389347,0.013032145960034752,0.013824884792626727,0.9878456063509444,0.3369760274248193,0.031746031746031744,0.01578947368421052,3
ART_00266-7,0.0005251372292570794,0.0005135214182088311,0.020851433536055602,0.04032258064516129,0.9697031673961357,0.7154874806555296,0.2592592592592592,0.06052631578947365,1
ART_00266-8,0.0011691734538176485,0.0012472615990286057,0.03822762814943527,0.05069124423963134,0.8990481150363108,0.8495420397241948,0.3227513227513227,0.05263157894736842,2
ART_00266-9,0.00040623823395358975,0.0009176242291479841,0.009556907037358817,0.01152073732718894,0.9195523234823869,0.8274378345924849,0.6243386243386243,0.5394736842105263,1
ART_00266-10,0.0002774309890414759,0.0006718468272126839,0.004344048653344917,0.008064516129032258,0.8679319889284303,0.8923178854133977,0.708994708994709,0.5999999999999999,2
ART_00266-11,0.0034678873630184493,0.003418640703141654,0.059079061685490875,0.03110599078341014,0.7611842347083689,0.9578275174638162,0.2698412698412699,0.02631578947368418,3
ART_00266-12,0.0007728434694726829,0.0006618996810972586,0.09730668983492614,0.004608294930875576,0.634156078644352,0.9957852121951557,0.05291005291005291,0.01578947368421052,0
ART_00266-13,0.0009115589639934209,0.000797982166148563,0.08688097306689835,0.001152073732718894,0.429483150098038,0.9973188758259878,0.06878306878306878,0.01578947368421052,3
ART_00267-0,0.0035768781087133147,0.007373322058059004,0.020851433536055602,0.03225806451612903,0.9314197926997646,0.7776541090506643,0.7671957671957671,0.55,2
ART_00267-1,0.0005053207300398312,0.000535073568125586,0.014769765421372719,0.03686635944700461,0.9622832288312717,0.7306016768042084,0.3015873015873015,0.09210526315789475,0
ART_00267-2,0.07300398311634267,0.07426345873046507,0.02258905299739357,0.716589861751152,0.9860304852695577,0.09368786713941038,0.33333333333333337,0.03157894736842104,3
ART_00267-3,0.031676673998771374,0.03940050760839246,0.017376194613379668,0.3652073732718894,0.9892883278516365,0.23746306429597733,0.6984126984126983,0.06842105263157894,3
ART_00267-4,0.00020807324178110693,0.0001139777159059149,0.02780191138140747,0.018433179723502304,0.9696200991574657,0.5873240683367266,0.026455026455026454,0.0026315789473684292,1
ART_00267-5,0.002051007668985197,0.003383134917701872,0.03214596003475239,0.04377880184331797,0.9348553011481904,0.7895216796578153,0.7248677248677248,0.18421052631578944,3
ART_00267-6,0.0072032974654697495,0.00726348898636785,0.06602953953084274,0.04723502304147465,0.464425991828127,0.9434184132254271,0.21693121693121686,0.03157894736842104,3
ART_00267-7,0.0006638527237778173,0.0005593888141855145,0.03214596003475239,0.014976958525345621,0.7438117833135627,0.9754187444060863,0.07407407407407407,0.01578947368421052,3
ART_00268-0,0.02600915522263837,0.025422556839305374,0.013032145960034752,0.6543778801843319,0.9931287107574944,0.13330474694482977,0.1957671957671957,0.02105263157894738,3
ART_00268-1,0.021173929413629788,0.02470857279590929,0.013032145960034752,0.2764976958525346,0.9907835125614761,0.2055777431801259,0.5079365079365079,0.05789473684210522,0
ART_00268-2,0.002189723163505935,0.006066792046759323,0.0008688097306689834,0.25806451612903225,0.9999538101386745,0.20928337932930738,0.8253968253968252,0.7157894736842105,0
ART_00268-3,0.000495412480431207,0.00041170132533288053,0.026064291920069503,0.03686635944700461,0.9146540134440491,0.8359661052411342,0.09523809523809523,0.02631578947368418,1
ART_00269-0,0.002526603650199156,0.002769036799881518,0.036490008688097306,0.04723502304147465,0.8866575417465097,0.863671771266708,0.38624338624338617,0.05263157894736842,2
ART_00269-1,0.08741057804728217,0.08963290471725444,0.02258905299739357,0.7396313364055299,0.9841051147798036,0.06567685218344223,0.28042328042328035,0.0421052631578947,3
ART_00269-2,0.03448070863801201,0.04061986193637501,0.019113814074717635,0.3548387096774194,0.9878397447570875,0.19240803509368612,0.7037037037037036,0.06315789473684208,0
ART_00269-3,0.002169906664288687,0.0025367985690477692,0.04778453518679409,0.10714285714285714,0.9399141388465231,0.7631719546276511,0.44973544973544965,0.05789473684210522,3
ART_00269-4,0.0009710084616451657,0.000980760976019503,0.004344048653344917,0.026497695852534562,0.8498351165317268,0.7589685722904352,0.1693121693121693,0.06315789473684208,2
ART_00269-5,0.002833759388066504,0.010044545254472173,0.018245004344048653,0.02880184331797235,0.9228860000625049,0.8084301187524469,0.9999999999999999,1,2
ART_00269-6,0.0001486237441293621,0.0003459396371253466,0.01998262380538662,0.026497695852534562,0.9200553578489521,0.8025316455696205,0.6137566137566137,0.5526315789473684,3
ART_00269-7,0.00041614648356221387,0.0003347490977454931,0.05560382276281494,0.003456221198156682,0.31591832614017823,0.9957887520505349,0.08465608465608465,0.02631578947368418,3
ART_00269-8,0.00010899074569486554,3.674917870421013e-05,0.0052128583840139004,0.002304147465437788,0.22338869118228544,0.9959723820483314,0.08465608465608465,0.0368421052631579,3
ART_00270-0,0.13394962645898975,0.15312498575278552,0.09730668983492614,0.815668202764977,0.966764122397287,0.1844852215164347,0.8148148148148148,0.06315789473684208,0
ART_00270-1,0.03885024671541525,0.04561153327382545,0.017376194613379668,0.37327188940092165,0.9883322284726918,0.1526871987933267,0.7248677248677248,0.0736842105263158,2
ART_00270-2,0.0026157778966767733,0.0028929616619028584,0.011294526498696784,0.06682027649769585,0.9926461963160423,0.43979534652914726,0.3915343915343915,0.06842105263157894,1
ART_00270-3,0.002952658383369994,0.0029230794098634516,0.044309296264118156,0.03341013824884793,0.8787065420658318,0.8319528155347181,0.13227513227513227,0.03157894736842104,3
ART_00270-4,0.0012979806987297624,0.0011727961579700748,0.07471763683753258,0.006912442396313364,0.2688286465238527,0.9952108576457049,0.07936507936507936,0.01578947368421052,0
ART_00270-5,0.00040623823395358975,0.0003046313497848998,0.06689834926151172,0.001152073732718894,0.532442794024103,0.9973983089007854,0.037037037037037035,0.007894736842105232,0
ART_00271-0,0.038879971464241124,0.0393916657007343,0.029539530842745437,0.6854838709677419,0.9885430608403952,0.1006381686910439,0.39682539682539686,0.02631578947368418,3
ART_00271-1,0.020093930206289756,0.02203527727738874,0.010425716768027801,0.2834101382488479,0.9931134695865396,0.283409474397414,0.29100529100529104,0.05789473684210522,0
ART_00271-2,0.00020807324178110693,0.00015086504941728374,0.01998262380538662,0.00576036866359447,0.17131125102655353,0.994157740993184,0.1693121693121693,0.05263157894736842,1
ART_00272-0,0.0005350454788657035,0.0006370318158086954,0.020851433536055602,0.013824884792626727,0.068961403649865,0.9870882175108737,0.3756613756613757,0.1157894736842105,1
ART_00272-1,0.0007728434694726829,0.001983350411570078,0.0069504778453518675,0.012672811059907835,0.06959558280571868,0.9892689284179296,0.761904761904762,0.631578947368421,2
ART_00272-2,0.0029922913818044906,0.0048554506975919745,0.0312771503040834,0.059907834101382486,0.9375819001214575,0.7912835525502001,0.8941798941798941,0.13157894736842102,2
ART_00272-3,0.10059845827636091,0.10416596150150512,0.03822762814943527,0.7730414746543779,0.9813290695037388,0.07068048651785111,0.24867724867724872,0.04736842105263156,2
ART_00272-4,0.029734657075481046,0.03496338966687698,0.013900955690703735,0.31105990783410137,0.9896293875936014,0.20126911501125097,0.582010582010582,0.0736842105263158,1
